"ID"	"PairID"	"BrAttempt"	"EggDate"	"HatchDate"	"ChickGoneDate"	"EggLossDate"	"FailureCause"	"EggCol"	"BreedSucc"	"EggPosX"	"EggPosY"	"EggExact"	"HatchExact"	"FledgeExact"	"ChickMinAge"	"DateEggLost"	"Comment"	"Field15"	"Field16"	"Field17"	"Field18"	"Field19"	"Field20"	"Field21"	"Field22"	"Field23"	"Field24"	"Field25"	"Field26"	"Field27"	"Field28"	"Field29"	"Field30"	"Field31"	"Field32"	"Field33"	"Field34"	"Field35"	"Field36"	"Field37"	"Field38"	"Field39"	"Field40"	"Field41"	"Field42"	"Field43"	"Field44"	"Field45"	"Field46"	"Field47"	"Field48"	"Field49"	"Field50"	"Field51"	"Field52"	"Field53"	"Field54"	"Field55"	"Field56"	"Field57"	"Field58"	"Field59"	"Field60"	"Field61"	"Field62"	"Field63"	"Field64"	"Field65"	"Field66"	"Field67"	"Field68"	"Field69"	"Field70"	"Field71"	"Field72"	"Field73"	"Field74"	"Field75"	"Field76"	"Field77"	"Field78"	"Field79"	"Field80"	"Field81"	"Field82"	"Field83"	"Field84"	"Field85"	"Field86"	"Field87"	"Field88"	"Field89"	"Field90"	"Field91"	"Field92"	"Field93"	"Field94"	"Field95"	"Field96"	"Field97"
837	"Rost-5-2021-1"	"1"	2021-5-12 00:00:00			2021-7-3 00:00:00	"No parents present"		"0"			"1"	"NA"	"NA"	"NA"	2021-7-3 00:00:00	"Ä1 forlorat 3/7 (utan foräldrar)"																																																																																			
838	"Rost-5-2021-2"	"1"	2021-5-18 00:00:00	2021-6-19 00:00:00	2021-7-6 00:00:00				"1"			"1"	"1"	"1"	"17"																																																																																					
839	"Rost-5-2021-3"	"1"	2021-5-21 00:00:00			2021-5-24 00:00:00			"0"			"1"	"NA"	"NA"	"NA"	2021-5-24 00:00:00	"Ä1 forlorat 24 maj 2021. Ä2 forlorat 6 juli"																																																																																			
840	"Rost-6-2021-1"	"1"	2021-5-22 00:00:00	2021-6-25 00:00:00	2021-7-15 00:00:00				"1"			"1"	"2"	"1"	"20"																																																																																					
841	"Rost-6-2021-2"	"1"	2021-5-26 00:00:00	2021-6-29 00:00:00	2021-7-15 00:00:00				"1"			"1"	"1"	"1"	"16"																																																																																					
842	"Rost-6-2021-3"	"1"	2021-6-2 00:00:00			2021-7-6 00:00:00			"0"			"1"	"NA"	"NA"	"NA"	2021-7-6 00:00:00	"Ä1 forlorat 6/7"																																																																																			
843	"Rost-8A-2021-1"	"1"	2021-5-28 00:00:00									"1"	"NA"	"NA"	"NA"		"EJ MED I BERÄKN, fortf på Ä vid studieslut 31 juli (loggerfågel)"																																																																																			
844	"Triangle-1-2021-1"	"1"	2021-5-19 00:00:00	2021-6-21 00:00:00	2021-7-10 00:00:00				"1"			"1"	"1"	"1"	"19"																																																																																					
845	"Triangle-1-2021-2"	"1"	2021-5-21 00:00:00	2021-6-21 00:00:00	2021-7-12 00:00:00				"1"			"1"	"1"	"1"	"21"																																																																																					
846	"Triangle-1-2021-3"	"1"	2021-5-21 00:00:00	2021-6-22 00:00:00	2021-7-15 00:00:00				"1"			"1"	"1"	"1"	"23"																																																																																					
847	"Triangle-1-2021-4"	"1"	2021-5-22 00:00:00			2021-7-8 00:00:00	"No parents since july 5"		"0"			"1"	"NA"	"NA"	"NA"	2021-7-8 00:00:00	"Ä1 forlorat 8 juli 2021 (utan foräldrar sedan 5 juli)"																																																																																			
848	"Triangle-1-2021-6"	"1"	2021-5-25 00:00:00	2021-6-26 00:00:00	2021-7-15 00:00:00				"1"			"1"	"1"	"1"	"19"																																																																																					
849	"Triangle-1-2021-7"	"1"	2021-6-14 00:00:00			2021-7-15 00:00:00						"1"	"NA"	"NA"	"NA"	2021-7-15 00:00:00	"Ä1 forlorat 15 juli 2021"																																																																																			
850	"Triangle-2-2021-1"	"1"	2021-5-16 00:00:00	2021-6-18 00:00:00	2021-7-3 00:00:00				"1"			"1"	"1"	"1"	"15"																																																																																					
851	"Triangle-2-2021-2"	"1"	2021-5-16 00:00:00	2021-6-20 00:00:00	2021-7-9 00:00:00				"1"			"1"	"1"	"1"	"19"																																																																																					
852	"Triangle-2-2021-3"	"1"	2021-5-18 00:00:00	2021-6-20 00:00:00	2021-7-11 00:00:00				"1"			"1"	"1"	"1"	"21"																																																																																					
853	"Triangle-2-2021-4"	"1"	2021-5-19 00:00:00	2021-6-21 00:00:00	2021-7-9 00:00:00				"1"			"1"	"1"	"1"	"18"																																																																																					
854	"Triangle-2-2021-5"	"1"	2021-5-20 00:00:00	2021-6-21 00:00:00	2021-7-10 00:00:00				"1"			"1"	"1"	"1"	"19"																																																																																					
855	"Triangle-2-2021-6"	"1"	2021-5-30 00:00:00	2021-7-1 00:00:00								"1"	"1"	"NA"	"NA"		"EJ MED I BERÄKN. U ej flygg vid studieslut"																																																																																			
856	"Triangle-3-2021-1"	"1"	2021-5-16 00:00:00	2021-6-18 00:00:00	2021-7-6 00:00:00				"1"			"1"	"1"	"1"	"18"																																																																																					
857	"Triangle-3-2021-2"	"1"	2021-5-22 00:00:00	2021-6-25 00:00:00	2021-7-12 00:00:00				"1"			"1"	"1"	"1"	"17"																																																																																					
858	"Triangle-3-2021-3"	"1"	2021-5-29 00:00:00			2021-6-9 00:00:00						"1"	"NA"	"NA"	"NA"	2021-6-9 00:00:00	"Ä1 forlorat 9/6"																																																																																			
859	"Triangle-3-2021-4"	"1"	2021-5-29 00:00:00			2021-6-19 00:00:00						"1"	"NA"	"NA"	"NA"	2021-6-19 00:00:00	"Ä1 forlorat 19/6"																																																																																			
860	"Triangle-5-2021-1"	"1"	2021-5-25 00:00:00	2021-6-26 00:00:00	2021-7-14 00:00:00				"1"			"1"	"2"	"1"	"18"																																																																																					
861	"Triangle-5-2021-2"	"1"	2021-5-30 00:00:00			2021-6-7 00:00:00						"1"	"NA"	"NA"	"NA"	2021-6-7 00:00:00	"Ä1 forlorat 7 juni 2021"																																																																																			
862	"Triangle-5-2021-3"	"1"	2021-6-17 00:00:00			2021-7-14 00:00:00						"1"	"NA"	"NA"	"NA"	2021-7-14 00:00:00	"Ä1 forlorat 14 juli 2021"																																																																																			
863	"Bonden-6-2021-4"	"2"	2021-6-14 00:00:00			2021-6-26 00:00:00						"1"	"NA"	"NA"	"NA"																																																																																					
864	"Rost-5-2021-3"	"2"	2021-6-11 00:00:00			2021-7-6 00:00:00						"1"	"NA"	"NA"	"NA"																																																																																					
