date;time;ledge;indiividual;sun_shade;temp;panting;raised_shoulders;orientation_sun
2020-06-16;18:24:00;Far3;8;Shade;14.2;0;0;0
2020-07-14;20:16:00;Far3;1;Sun;17.3;0;0;1
2020-07-14;20:16:00;Far3;2;Sun;17.3;0;0;1
2020-07-14;20:16:00;Far3;3;Sun;17.3;0;0;0
2020-07-14;20:16:00;Far3;4;Sun;17.3;0;0;0
2020-06-07;20:44:00;Far3;1;Shade;13.3;0;0;0
2020-06-07;20:44:00;Far3;2;Shade;13.3;0;0;0
2020-06-07;20:44:00;Far3;3;Shade;13.3;0;0;0
2020-06-07;20:44:00;Far3;4;Shade;13.3;0;0;0
2020-06-07;20:44:00;Far3;5;Shade;13.3;0;0;0
2020-06-07;20:44:00;Far3;6;Shade;13.3;0;0;0
2020-06-07;20:44:00;Far3;7;Shade;13.3;0;0;0
2020-06-07;20:44:00;Far3;8;Shade;13.3;0;0;0
2020-06-07;20:44:00;Far3;9;Shade;13.3;0;0;0
2020-06-11;18:14:00;Far3;1;Shade;14.5;0;0;0
2020-06-11;18:14:00;Far3;2;Shade;14.5;0;0;0
2020-06-11;18:14:00;Far3;3;Shade;14.5;0;0;0
2020-06-11;18:14:00;Far3;4;Shade;14.5;0;0;0
2020-06-11;18:14:00;Far3;5;Shade;14.5;0;0;0
2020-06-11;18:14:00;Far3;6;Shade;14.5;0;0;0
2020-06-11;18:14:00;Far3;7;Shade;14.5;0;0;0
2020-06-03;15:02:00;Far3;1;Both;16.2;0;0;0
2020-06-03;15:02:00;Far3;2;Both;16.2;0;0;1
2020-06-03;15:02:00;Far3;3;Both;16.2;0;0;0
2020-06-03;15:02:00;Far3;4;Sun;16.2;0;0;0
2020-06-03;15:02:00;Far3;5;Both;16.2;0;0;0
2020-06-03;15:02:00;Far3;6;Shade;16.2;0;0;0
2020-06-03;15:02:00;Far3;7;Shade;16.2;0;0;0
2020-06-03;15:02:00;Far3;8;Both;16.2;0;0;0
2020-06-03;15:02:00;Far3;9;Shade;16.2;0;0;0
2020-06-03;15:02:00;Far3;10;Both;16.2;0;0;0
2020-06-12;16:40:00;Far3;1;Both;25.9;0;0;0
2020-06-12;16:40:00;Far3;2;Both;25.9;0;0;0
2020-06-12;16:40:00;Far3;3;Sun;25.9;0;0;1
2020-06-12;16:40:00;Far3;4;Sun;25.9;0;0;0
2020-06-12;16:40:00;Far3;5;Sun;25.9;0;0;0
2020-06-12;16:40:00;Far3;6;Sun;25.9;0;0;1
2020-06-12;16:40:00;Far3;7;Sun;25.9;0;0;0
2020-06-12;16:40:00;Far3;8;Sun;25.9;0;0;0
2020-06-12;16:40:00;Far3;9;Sun;25.9;0;0;0
2020-06-12;16:40:00;Far3;10;Sun;25.9;0;0;0
2020-06-08;16:48:00;Far3;1;Both;24.7;0;0;0
2020-06-08;16:48:00;Far3;2;Both;24.7;0;0;0
2020-06-08;16:48:00;Far3;3;Sun;24.7;0;0;0
2020-06-08;16:48:00;Far3;4;Sun;24.7;0;0;0
2020-06-08;16:48:00;Far3;5;Sun;24.7;0;0;0
2020-06-08;16:48:00;Far3;6;Sun;24.7;0;0;0
2020-06-08;16:48:00;Far3;7;Sun;24.7;0;1;0
2020-06-08;16:48:00;Far3;8;Sun;24.7;0;0;0
2020-06-08;16:48:00;Far3;9;Sun;24.7;0;0;0
2020-06-08;16:48:00;Far3;10;Sun;24.7;0;0;0
2020-06-30;18:44:00;Far3;1;Both;21.9;0;0;0
2020-06-30;18:44:00;Far3;2;Sun;21.9;0;1;0
2020-06-30;18:44:00;Far3;3;Sun;21.9;0;0;0
2020-06-30;18:44:00;Far3;4;Sun;21.9;0;0;0
2020-06-30;18:44:00;Far3;5;Sun;21.9;0;0;0
2020-06-30;18:44:00;Far3;6;Sun;21.9;0;0;0
2020-06-30;18:44:00;Far3;7;Sun;21.9;0;0;1
2020-06-30;18:44:00;Far3;8;Sun;21.9;0;0;0
2020-06-30;18:44:00;Far3;9;Sun;21.9;0;0;0
2020-06-30;18:44:00;Far3;10;Sun;21.9;0;0;0
2020-06-01;17:44:00;Far3;1;Both;22.3;0;0;0
2020-06-01;17:44:00;Far3;2;Sun;22.3;0;0;0
2020-06-01;17:44:00;Far3;3;Sun;22.3;0;0;1
2020-06-01;17:44:00;Far3;4;Sun;22.3;0;0;0
2020-06-01;17:44:00;Far3;5;Sun;22.3;0;0;0
2020-06-01;17:44:00;Far3;6;Sun;22.3;0;0;0
2020-06-01;17:44:00;Far3;7;Sun;22.3;0;0;0
2020-06-01;17:44:00;Far3;8;Sun;22.3;0;0;0
2020-06-01;17:44:00;Far3;9;Sun;22.3;0;0;0
2020-06-01;17:44:00;Far3;10;Sun;22.3;0;0;0
2020-06-01;17:44:00;Far3;11;Sun;22.3;0;0;0
2020-06-27;15:18:00;Far3;1;Both;28.7;1;1;0
2020-06-27;15:18:00;Far3;2;Sun;28.7;1;1;0
2020-06-27;15:18:00;Far3;3;Sun;28.7;1;1;0
2020-06-27;15:18:00;Far3;4;Both;28.7;1;1;0
2020-06-27;15:18:00;Far3;5;Both;28.7;0;1;0
2020-06-27;15:18:00;Far3;6;Sun;28.7;0;1;0
2020-06-27;15:18:00;Far3;7;Sun;28.7;1;1;0
2020-07-01;16:02:00;Far3;1;Both;21.2;0;0;0
2020-07-01;16:02:00;Far3;2;Sun;21.2;0;0;0
2020-07-01;16:02:00;Far3;3;Sun;21.2;0;0;0
2020-07-01;16:02:00;Far3;4;Sun;21.2;0;0;0
2020-07-01;16:02:00;Far3;5;Sun;21.2;0;0;0
2020-07-01;16:02:00;Far3;6;Sun;21.2;0;0;0
2020-07-01;16:02:00;Far3;7;Sun;21.2;0;0;0
2020-07-01;16:02:00;Far3;8;Sun;21.2;0;0;1
2020-07-01;16:02:00;Far3;9;Sun;21.2;0;0;0
2020-07-01;16:02:00;Far3;10;Sun;21.2;0;0;0
2020-07-01;16:02:00;Far3;11;Sun;21.2;0;1;0
2020-07-08;17:32:00;Far3;1;Sun;25.3;0;0;0
2020-07-08;17:32:00;Far3;2;Sun;25.3;0;0;0
2020-07-08;17:32:00;Far3;3;Sun;25.3;0;1;0
2020-07-08;17:32:00;Far3;4;Sun;25.3;1;1;0
2020-07-08;17:32:00;Far3;5;Sun;25.3;0;0;0
2020-07-08;17:32:00;Far3;6;Sun;25.3;0;1;0
2020-07-08;17:32:00;Far3;7;Sun;25.3;0;0;0
2020-07-08;17:32:00;Far3;8;Sun;25.3;0;0;0
2020-07-14;19:38:00;Far3;1;Sun;21.9;0;0;0
2020-07-14;19:38:00;Far3;2;Sun;21.9;0;0;0
2020-07-11;20:14:00;Far3;1;Sun;22.7;0;0;1
2020-07-11;20:14:00;Far3;2;Sun;22.7;0;0;1
2020-07-11;20:14:00;Far3;3;Sun;22.7;0;1;0
2020-07-11;20:14:00;Far3;4;Sun;22.7;0;0;0
2020-07-11;20:14:00;Far3;5;Sun;22.7;0;0;0
2020-07-11;20:14:00;Far3;6;Sun;22.7;0;0;0
2020-06-07;17:04:00;Far3;1;Shade;28.2;0;0;0
2020-06-07;17:04:00;Far3;2;Sun;28.2;0;0;0
2020-06-07;17:04:00;Far3;3;Sun;28.2;0;0;1
2020-06-07;17:04:00;Far3;4;Sun;28.2;0;0;0
2020-06-07;17:04:00;Far3;5;Sun;28.2;0;0;0
2020-06-07;17:04:00;Far3;6;Sun;28.2;0;1;0
2020-06-07;17:04:00;Far3;7;Sun;28.2;0;0;0
2020-06-07;17:04:00;Far3;8;Sun;28.2;0;1;0
2020-06-07;17:04:00;Far3;9;Sun;28.2;0;1;0
2020-06-07;17:04:00;Far3;10;Sun;28.2;0;0;0
2020-07-11;16:18:00;Far3;1;Sun;30;0;0;0
2020-07-11;16:18:00;Far3;2;Sun;30;0;0;0
2020-06-02;19:24:00;Far3;1;Sun;31.8;1;0;0
2020-06-02;19:24:00;Far3;2;Sun;31.8;1;0;0
2020-06-02;19:24:00;Far3;3;Sun;31.8;1;1;1
2020-06-02;19:24:00;Far3;4;Sun;31.8;0;1;0
2020-06-02;19:24:00;Far3;5;Sun;31.8;0;0;0
2020-06-02;19:24:00;Far3;6;Sun;31.8;1;0;0
2020-06-02;19:24:00;Far3;7;Sun;31.8;0;1;0
2020-06-02;19:24:00;Far3;8;Sun;31.8;0;1;0
2020-06-02;19:24:00;Far3;9;Sun;31.8;1;1;1
2020-06-24;20:50:00;Far3;1;Sun;36.2;1;1;0
2020-06-24;20:50:00;Far3;2;Sun;36.2;1;1;0
2020-06-24;20:50:00;Far3;3;Sun;36.2;1;1;0
2020-06-24;20:50:00;Far3;4;Sun;36.2;0;1;0
2020-06-24;20:50:00;Far3;5;Sun;36.2;1;1;0
2020-06-24;20:50:00;Far3;6;Sun;36.2;0;1;0
2020-06-24;20:50:00;Far3;7;Sun;36.2;1;1;1
2020-06-24;20:50:00;Far3;8;Sun;36.2;1;1;0
2020-06-19;19:06:00;Far3;1;Sun;31.1;0;0;0
2020-06-19;19:06:00;Far3;2;Sun;31.1;0;0;0
2020-06-19;19:06:00;Far3;3;Sun;31.1;0;0;0
2020-06-19;19:06:00;Far3;4;Sun;31.1;0;1;0
2020-06-19;19:06:00;Far3;5;Sun;31.1;0;0;0
2020-06-19;19:06:00;Far3;6;Sun;31.1;0;1;1
2020-06-19;19:06:00;Far3;7;Sun;31.1;1;0;0
2020-06-19;19:06:00;Far3;8;Sun;31.1;0;1;0
2020-06-19;19:06:00;Far3;9;Sun;31.1;0;1;0
2020-06-19;19:06:00;Far3;10;Sun;31.1;0;0;0
2020-06-17;18:04:00;Far3;1;Both;37.3;0;0;0
2020-06-17;18:04:00;Far3;2;Sun;37.3;0;1;0
2020-06-17;18:04:00;Far3;3;Sun;37.3;0;1;1
2020-06-17;18:04:00;Far3;4;Sun;37.3;0;1;1
2020-06-17;18:04:00;Far3;5;Sun;37.3;1;1;0
2020-06-17;18:04:00;Far3;6;Sun;37.3;1;0;0
2020-06-17;18:04:00;Far3;7;Sun;37.3;0;1;0
2020-06-17;18:04:00;Far3;8;Sun;37.3;0;1;0
2020-06-17;18:04:00;Far3;9;Sun;37.3;1;1;0
2020-05-21;19:22:00;Far3;1;Sun;33.4;0;0;1
2020-05-21;19:22:00;Far3;2;Sun;33.4;0;0;0
2020-05-19;18:36:00;Far3;1;Both;32.5;0;0;0
2020-05-19;18:36:00;Far3;2;Sun;32.5;0;0;0
2020-05-19;18:36:00;Far3;3;Sun;32.5;0;0;0
2020-05-19;18:36:00;Far3;4;Sun;32.5;0;1;0
2020-05-19;18:36:00;Far3;5;Sun;32.5;0;0;0
2020-05-19;18:36:00;Far3;6;Sun;32.5;0;0;0
2020-05-19;18:36:00;Far3;7;Sun;32.5;0;0;0
2020-05-22;17:36:00;Far3;1;Sun;30.9;0;0;0
2020-05-22;17:36:00;Far3;2;Shade;30.9;0;0;0
2020-05-22;17:36:00;Far3;3;Sun;30.9;0;0;0
2020-05-22;17:36:00;Far3;4;Sun;30.9;0;0;1
2020-05-22;17:36:00;Far3;5;Sun;30.9;1;1;0
2020-05-22;17:36:00;Far3;6;Sun;30.9;1;1;0
2020-05-22;17:36:00;Far3;7;Sun;30.9;1;1;0
2020-06-07;16:54:00;Far3;1;Both;30.7;0;0;0
2020-06-07;16:54:00;Far3;2;Both;30.7;0;0;0
2020-06-07;16:54:00;Far3;3;Sun;30.7;0;1;0
2020-06-07;16:54:00;Far3;4;Sun;30.7;0;1;1
2020-06-07;16:54:00;Far3;5;Sun;30.7;0;1;1
2020-06-07;16:54:00;Far3;6;Sun;30.7;0;0;0
2020-06-07;16:54:00;Far3;7;Sun;30.7;0;1;1
2020-06-07;16:54:00;Far3;8;Sun;30.7;0;1;0
2020-06-07;16:54:00;Far3;9;Sun;30.7;0;0;0
2020-06-07;16:54:00;Far3;10;Sun;30.7;0;1;0
2020-06-07;16:54:00;Far3;11;Sun;30.7;0;0;1
2020-06-07;16:54:00;Far3;12;Sun;30.7;0;1;0
2020-07-13;18:06:00;Far3;1;Sun;34.9;0;0;0
2020-07-13;18:06:00;Far3;2;Sun;34.9;1;1;0
2020-06-13;18:50:00;Far3;1;Both;40.1;1;1;0
2020-06-13;18:50:00;Far3;2;Sun;40.1;1;1;0
2020-06-13;18:50:00;Far3;3;Sun;40.1;1;1;1
2020-06-13;18:50:00;Far3;4;Sun;40.1;1;1;0
2020-06-13;18:50:00;Far3;5;Sun;40.1;1;1;1
2020-06-13;18:50:00;Far3;6;Sun;40.1;1;1;0
2020-06-13;18:50:00;Far3;7;Sun;40.1;1;1;0
2020-06-17;19:28:00;Far3;1;Sun;40.2;1;0;0
2020-06-17;19:28:00;Far3;2;Sun;40.2;1;1;0
2020-06-17;19:28:00;Far3;3;Sun;40.2;1;1;0
2020-06-17;19:28:00;Far3;4;Sun;40.2;1;1;0
2020-06-17;19:28:00;Far3;5;Sun;40.2;1;1;1
2020-06-17;19:28:00;Far3;6;Sun;40.2;1;1;0
2020-06-17;19:28:00;Far3;7;Sun;40.2;1;1;0
2020-06-17;19:28:00;Far3;8;Sun;40.2;1;1;1
2020-05-19;19:16:00;Far3;1;Both;24.1;0;1;0
